"452942168525533184";"MON APR 07 00:53:22 CEST 2014";"";"@BEST_OF_FRENCH";"0";"636";"RT";"@UNTWITTOS_:";"MON";"IPHONE";"CEST";":";"";"MON";"IPOD";"?";"";"MA";"LAMPE";"?";"";"MON";"RÉVEIL";"?";"";"MA";"MONTRE";"??";"";"MON";"ORDI";"?";"";"";"ET";"JEN";"PASSE";"??"
"452942110162182145";"MON APR 07 00:53:09 CEST 2014";"";"@FRENCH_CAVALLI";"0";"723";"RT";"@REBEU_D_BOIS:";"MOI";"AUSSI";"JVEUX";"SUIVRE";"CETTE";"MEUF";""
"452942000879575040";"MON APR 07 00:52:42 CEST 2014";"";"@FRENCH_CAVALLI";"0";"3";"RT";"@__DAVINAA:";"LES";"GENS";"QUI";"CROIENT";"QUE";"EN";"TE";"METTANT";"DES";"COUPS";"DE";"PRESSIONS";"TU";"AURA";"PEUR";"DEUX";"ILS";"FONT";"PITIÉ"
"452941982491766784";"MON APR 07 00:52:38 CEST 2014";"DUBLIN, IRELAND.";"@JENNA_MCMAHON";"0";"0";"RECENT";"BLOG";"POST";"PLEASE";"READ";"AND";"COMMENT";"IF";"YOU";"SPEAK";"FRENCH!!";"“@FR485:";"L’ESSOR";"SILENCIEUX";"DU";"CINÉMA IRLANDAIS";"”"
"452941883971747840";"MON APR 07 00:52:15 CEST 2014";"";"@FRENCH_CAVALLI";"0";"181";"RT";"@TOP_TWEETS95:";"CEST";"TOUJOURS";"LES";"PERSONNES";"QUI";"TE";"CONNAISSENT";"LE";"MOINS";"QUI";"ONT";"TOUJOURS";"LE";"PLUS";"ENVIE";"DTE";"JUGER"
"452941772436803585";"MON APR 07 00:51:48 CEST 2014";"";"@FRENCH_CAVALLI";"0";"0";"IL";"FAIT";"GRAVE";"CHAUD";"PUTAIN"
"452941673379930112";"MON APR 07 00:51:24 CEST 2014";"";"@FRENCH_CAVALLI";"0";"0";"@LERENOIZED";"MDDDR";"CEST";"DES";"OUFS";"ELLES";"ONT";"PAS";"PEUR";"POUR";"LES";"CONSÉQUENCES";"APRÈS"
"452941607214796800";"MON APR 07 00:51:09 CEST 2014";"MARSEILLE";"@MASSEURGAY_NU";"0";"0";"GAY";"CAM";"PLANQ";"CAMTOCAM";"MASSAGE";"À";"L’ORIENTALE";"";"UN";"MINET";"SE";"";"TCHAT";"TWINKS";"SHOW";""
"452941424645111808";"MON APR 07 00:50:25 CEST 2014";"NANCY - FR ";"@DJULJG";"0";"0";"PARTIELS";"DEMAIN";"MATIN";"MAIS";"RIEN";"À";"FAIRE";"!";"MOMENT";"HISTORIQUE";"!";"WRESTLEMANIA";"MOMENT";"FOR";"@CAGIUSILD";"@PHILIPPECHEREAU";"AND";"ALL";"THE";"FRENCH";"FANS";"!"
"452941402415312896";"MON APR 07 00:50:20 CEST 2014";"PARIS ";"@LERENOIZED";"0";"0";"@FRENCH_CAVALLI";"ELLES";"TRANSFORMENT";"EN";"SAUCE";"POUR";"METTRE";"DANS";"LES";"TROUS";"DE";"BAL"
"452941277848670208";"MON APR 07 00:49:50 CEST 2014";"";"@FRENCH_CAVALLI";"0";"3";"RT";"@YANNICKSECTEURH:";"VS";"EN";"AVEZ";"PAS";"MARRE";"DPARLER";"H24";"DES";"RICAIN";"?";"JUSQUÀ";"VOUS";"CONNAISSER";"LEUR";"VIE";"PAR";"CŒUR";"!";"EUX";"ILS";"SONT";"MM";"PAS";"AU";"COURA…"
"452940914403840000";"MON APR 07 00:48:23 CEST 2014";"";"@FRENCH_CAVALLI";"0";"0";"JE";"SAIS";"PAS";"MOI";"";"CEST";"UNE";"QUESTION"
"452940909361917952";"MON APR 07 00:48:22 CEST 2014";"";"@BEST_OF_FRENCH";"0";"961";"RT";"@LEVRAIHOROSCOPE:";"LE";"#SCORPION";"NE";"LAISSE";"JAMAIS";"SA";"COLÈRE";"OU";"SA";"TRISTESSE";"OBSCURCIR";"SON";"JUGEMENT"
"452940873370968065";"MON APR 07 00:48:14 CEST 2014";"";"@NADAGRANT";"0";"2";"RT";"@GEORGEASHRAF3:";"ENGLISH";":";"MOTORCYCLEFRENCH";":";"UN";"VELOEGYPTIAN";":";"????"
"452940700674695168";"MON APR 07 00:47:32 CEST 2014";"";"@FRENCH_CAVALLI";"0";"1";"COMMENT";"VOUS";"FAITE";"POUR";"METTRE";"DES";"CUBES";"MAGIE";"DANS";"VOS";"FESSES";"?";"ÇA";"PIQUE";"PAS";"?";"ÇA";"VOUS";"DONNE";"PAS";"ENVIE";"DE";"CHIER";"?"
"452940492846944257";"MON APR 07 00:46:43 CEST 2014";"";"@LOYDZTV";"1";"0";"@ELZEKIIEL";"";"MA";"PLAYLIST";"DE";"CHANSONS";"FRANÇAISE"
